,open,high,low,close,volume,symbol
2024-01-11 08:15:00,54768.65907309175,52026.58399564708,51613.303471716186,57031.18708376447,413.82041542144236,BTCUSDT
2024-01-11 08:20:00,50213.85316569207,54905.15770179926,50798.582092473625,56087.058319541975,310.2540395184506,BTCUSDT
2024-01-11 08:25:00,59543.646181241405,54401.33195214865,52409.08341972756,51365.72129971371,812.0825315608323,BTCUSDT
2024-01-11 08:30:00,58475.89968816937,57493.8966896902,51089.786855716455,56568.105720827174,181.36740322608262,BTCUSDT
2024-01-11 08:35:00,52358.934541212446,52686.38124238633,59448.95954749663,57696.14131535688,458.5652948785062,BTCUSDT
2024-01-11 08:40:00,56877.61252214195,51020.14203256606,52867.40905405092,58099.55229080956,236.15818791206502,BTCUSDT
2024-01-11 08:45:00,53865.3376803664,54091.90328413739,58871.14786846315,50090.2695911658,125.91264955066195,BTCUSDT
2024-01-11 08:50:00,56595.27864775049,55298.6760457492,53267.00761881333,57415.515119375996,861.0088511505415,BTCUSDT
2024-01-11 08:55:00,54715.487995488016,54495.98087858727,54993.14584270384,59587.19761068548,762.2693584480913,BTCUSDT
2024-01-11 09:00:00,56642.30651443242,57559.50290716188,50322.25147535409,54538.5008516149,508.72686606093987,BTCUSDT
2024-01-11 09:05:00,57484.01909126353,53372.370049080346,52449.77070067788,54071.9785086866,696.4520792846538,BTCUSDT
2024-01-11 09:10:00,59753.2706994748,51880.240792266886,52236.461185689004,53758.44052508429,767.9329061624024,BTCUSDT
2024-01-11 09:15:00,50918.911229981786,53136.26030043212,55327.581297719174,52242.00256636997,898.5955682923952,BTCUSDT
2024-01-11 09:20:00,57151.382890196204,57988.69954448319,59143.239043578156,58201.078515982306,115.26056979960984,BTCUSDT
2024-01-11 09:25:00,55858.38508870023,58269.21152146661,55629.70573881959,57719.39306573561,208.23961485801877,BTCUSDT
2024-01-11 09:30:00,59731.95694241421,54261.7697138562,54284.17877666267,55387.044760062716,374.88484036422295,BTCUSDT
2024-01-11 09:35:00,56924.479595032644,50078.140136519876,55409.483614880424,52963.732515871765,294.407869957714,BTCUSDT
2024-01-11 09:40:00,56630.324148737855,56546.27647897857,50023.65865093114,53263.7508646433,989.2876783941488,BTCUSDT
2024-01-11 09:45:00,59505.62214984885,58174.759387997874,58799.86936582404,56551.81110428606,706.7807075899347,BTCUSDT
2024-01-11 09:50:00,50647.59088258648,57387.30268089446,51611.66204830929,50612.6461659686,859.3615297125117,BTCUSDT
2024-01-11 09:55:00,58662.01452303293,54872.32341469128,59673.635845034856,50905.45581823806,955.6008818797796,BTCUSDT
2024-01-11 10:00:00,52697.833945539525,50081.01709530804,58906.363944539786,56524.81681438983,383.37915018172373,BTCUSDT
2024-01-11 10:05:00,53794.27057164852,54446.04102728449,53757.577391135004,51435.52496585395,672.6258601909797,BTCUSDT
2024-01-11 10:10:00,59693.863663220945,54223.90290610374,58990.14596117052,59670.055176448746,219.92171306118357,BTCUSDT
2024-01-11 10:15:00,55577.72334155904,50301.76131079909,51661.308377512556,57210.87059567733,431.1273331688838,BTCUSDT
2024-01-11 10:20:00,57157.94449981109,56743.38124363517,59175.95524179277,59184.701205472236,122.82656617660925,BTCUSDT
2024-01-11 10:25:00,56439.36004507212,52162.641070623045,52727.21486339282,53055.56492119052,824.54213133047,BTCUSDT
2024-01-11 10:30:00,51928.60420884601,58052.08664321259,52562.57295631814,53572.847546576006,296.1475104283577,BTCUSDT
2024-01-11 10:35:00,56775.9486103358,52919.56412826699,52416.94608040219,57408.552772670504,320.975814812874,BTCUSDT
2024-01-11 10:40:00,50440.7253289434,52276.72896578704,59839.40648153829,52947.30905227917,317.1899660217522,BTCUSDT
2024-01-11 10:45:00,50115.93165289106,56512.74037064726,51300.52027001846,50350.578093539174,510.5654890726552,BTCUSDT
2024-01-11 10:50:00,59717.87198437715,50362.16106263377,56158.96142967713,50036.86173432992,485.4108182098861,BTCUSDT
2024-01-11 10:55:00,59443.098971630236,59714.68333554503,59086.628658448375,57437.228144363835,884.6019805338744,BTCUSDT
2024-01-11 11:00:00,56444.02011163652,58571.620347952085,59399.81908147095,56170.013327539295,330.49339931052873,BTCUSDT
2024-01-11 11:05:00,50143.72088673521,50077.80653097285,55694.36119519165,53742.79872504468,329.4038814493647,BTCUSDT
2024-01-11 11:10:00,58796.037421503665,57276.49768813878,52289.56576733832,54904.66549834485,344.94066467065824,BTCUSDT
2024-01-11 11:15:00,57523.76944289522,59891.88418930318,56638.36885902968,53540.24892316782,467.930076000757,BTCUSDT
2024-01-11 11:20:00,53757.3231435642,58085.97577914904,50814.20469630205,52497.368979908126,619.8150984752151,BTCUSDT
2024-01-11 11:25:00,54786.158887433405,51387.38495723986,55059.178785661614,51515.996201047856,720.8694495137798,BTCUSDT
2024-01-11 11:30:00,55112.284681074314,59935.72050199196,59697.45647257542,58109.993345032126,545.4011677112675,BTCUSDT
2024-01-11 11:35:00,57009.207598653884,55487.08240670199,52934.20403119125,52647.55246873543,482.5041701013118,BTCUSDT
2024-01-11 11:40:00,50600.25767096795,51218.84253099324,51358.63676595258,58117.476955670754,990.4485531250589,BTCUSDT
2024-01-11 11:45:00,56535.77963181888,59309.879801597825,52291.72738304156,55081.12341443752,153.8615621933586,BTCUSDT
2024-01-11 11:50:00,59710.87553427596,52228.40563903784,55994.136435407294,58602.613247758454,554.5915308963635,BTCUSDT
2024-01-11 11:55:00,51500.90531407764,51186.65371691876,58367.234895988695,59413.660781283106,262.50229770343725,BTCUSDT
2024-01-11 12:00:00,56311.01980738078,51468.20552925158,58239.08338465704,53506.20067968305,509.340340152109,BTCUSDT
2024-01-11 12:05:00,53104.862417965625,52387.05726058542,51030.530909269735,50769.94509944783,237.3787117554178,BTCUSDT
2024-01-11 12:10:00,50899.66272088919,51463.18900809906,50581.12029183171,56706.06993077209,319.76256789056714,BTCUSDT
2024-01-11 12:15:00,55409.29575327887,52034.486174716425,51761.01224255542,53845.21472493742,407.049815536573,BTCUSDT
2024-01-11 12:20:00,56250.59173420384,52851.165539790934,55919.52296122554,59863.328794698326,615.1016471302996,BTCUSDT
2024-01-11 12:25:00,57921.64573087261,52576.33815461952,51099.002989693035,50100.045936796305,734.658633194817,BTCUSDT
2024-01-11 12:30:00,59727.200092314815,53915.396458053365,59982.77165785425,51061.85275449046,489.2402639707591,BTCUSDT
2024-01-11 12:35:00,53161.58293724776,54177.71626394164,58769.45236411594,56098.02487025976,959.7439962234732,BTCUSDT
2024-01-11 12:40:00,59503.74764727728,58827.98370592488,59291.10225162092,52459.04199812384,832.7165296757069,BTCUSDT
2024-01-11 12:45:00,51642.02375587341,58467.83015357536,51297.82584868697,50643.35514794108,367.8999160515693,BTCUSDT
2024-01-11 12:50:00,58922.68235063511,58762.16309950896,55818.313191941415,54620.474535694564,635.3606986533183,BTCUSDT
2024-01-11 12:55:00,54607.97028853802,53221.268064528245,56567.90134085055,53218.6716484591,751.4578447637649,BTCUSDT
2024-01-11 13:00:00,56559.82267445949,53434.75495949799,52199.745589237624,50179.39952062765,657.5512092554661,BTCUSDT
2024-01-11 13:05:00,53193.184568555764,58660.3836071661,50092.76947492811,53832.42528222316,579.136435549989,BTCUSDT
2024-01-11 13:10:00,56460.40019521715,53110.11248912889,57884.485878413485,55560.88007930147,457.2992610638216,BTCUSDT
2024-01-11 13:15:00,53598.64327047078,54671.1694364296,54582.30558441134,53339.909971330664,690.7420356748787,BTCUSDT
2024-01-11 13:20:00,52571.39355451981,58855.93214091316,55544.02223004793,57778.12603024656,517.2566130153238,BTCUSDT
2024-01-11 13:25:00,52893.14642457003,53431.98666784198,55992.61105712364,59062.31345833454,390.04686366604744,BTCUSDT
2024-01-11 13:30:00,54697.10586542352,55051.12193066273,51047.30338683406,57213.328772711764,133.3535553424439,BTCUSDT
2024-01-11 13:35:00,52633.48500717478,50928.470149956316,59368.26369342987,55288.40609181569,592.3237576456129,BTCUSDT
2024-01-11 13:40:00,56807.60102331128,59714.17799157046,57446.14278073328,57358.3807726078,116.97306926984314,BTCUSDT
2024-01-11 13:45:00,50705.75971565369,52569.751087318,59972.09765677132,51394.84953373989,235.04148252516262,BTCUSDT
2024-01-11 13:50:00,54180.39724131258,56718.008326937204,55177.75299872965,55244.86467122329,951.7132666933474,BTCUSDT
2024-01-11 13:55:00,57559.07167461328,52543.356022674954,51806.65663093343,54313.155373484704,501.8585643454904,BTCUSDT
2024-01-11 14:00:00,58102.07759981364,52564.75011621071,52834.212244945586,52869.55699804088,983.4900611752225,BTCUSDT
2024-01-11 14:05:00,59183.31255237165,55790.93277316324,55327.92714627196,55564.8944604096,311.81345710818994,BTCUSDT
2024-01-11 14:10:00,58432.978410540956,50621.13929491516,51103.596462619316,54429.825596367205,463.32734985799203,BTCUSDT
2024-01-11 14:15:00,56498.58272869136,52453.38953912911,50466.728783237944,55359.97966790819,629.9176607117732,BTCUSDT
2024-01-11 14:20:00,50561.08156133943,59157.02033091717,58900.69099639873,54100.48394191443,137.75386297016854,BTCUSDT
2024-01-11 14:25:00,53165.6525518281,59014.71608793821,52580.03887923111,50634.302533092596,920.1238433366321,BTCUSDT
2024-01-11 14:30:00,53966.09693257095,56551.86624068494,57239.16584219419,56412.65164333803,122.45639681141955,BTCUSDT
2024-01-11 14:35:00,58166.700879824864,57864.935762467576,58894.04630266843,59687.268561827994,932.3610071192187,BTCUSDT
2024-01-11 14:40:00,50503.26498475112,52215.80722208111,52871.2702772188,50837.695218161614,192.9753146369251,BTCUSDT
2024-01-11 14:45:00,58601.24652057639,59661.56242999838,50396.57604646058,53017.47807918486,151.18853673450005,BTCUSDT
2024-01-11 14:50:00,59609.41820900043,56261.00741109136,51633.994684773344,55689.23674424014,104.45610738371764,BTCUSDT
2024-01-11 14:55:00,50688.41010337463,50694.39277712572,55425.165268275305,54037.206571143906,164.7184094357581,BTCUSDT
2024-01-11 15:00:00,54723.68198670542,57535.69559393589,50665.81436307391,52284.423464221196,118.17435219242158,BTCUSDT
2024-01-11 15:05:00,51011.74286161395,53637.261271510244,51293.21537136632,58479.29308006309,918.118451583844,BTCUSDT
2024-01-11 15:10:00,57569.11636286113,58173.51991997194,56031.190223938385,57855.976455401265,614.7263693882354,BTCUSDT
2024-01-11 15:15:00,50800.55168587756,55713.72617160592,53857.439955156886,52775.59567070087,541.50750062805,BTCUSDT
2024-01-11 15:20:00,52630.47582983089,53272.85119718265,58809.97439722524,59869.7444108058,582.6461166070486,BTCUSDT
2024-01-11 15:25:00,52932.110852009224,58635.62296939301,57551.44063972009,57012.09784706897,268.5238223105343,BTCUSDT
2024-01-11 15:30:00,55903.83243338331,53152.76955862383,54589.90039465192,56265.1630947402,122.66289718425708,BTCUSDT
2024-01-11 15:35:00,52689.01470284369,59329.2766958328,57288.11746776673,50055.305795816836,772.1144324208065,BTCUSDT
2024-01-11 15:40:00,53894.08508131045,57063.46136188824,56708.29905298703,58288.87328161433,256.8879386502964,BTCUSDT
2024-01-11 15:45:00,58566.885444596046,52124.029680996166,52173.023870782294,54557.80429666296,852.6441579053809,BTCUSDT
2024-01-11 15:50:00,55428.69839285048,54246.03159147081,55560.53090670389,50962.610102205035,565.4756071592707,BTCUSDT
2024-01-11 15:55:00,56527.58450245198,57956.481505300966,51076.602272621865,50962.442361645655,677.1261439789863,BTCUSDT
2024-01-11 16:00:00,50523.073036908165,56775.53652670073,55115.31736933567,58007.6621733167,377.5301124207818,BTCUSDT
2024-01-11 16:05:00,51906.35643446887,52054.59693468682,54597.35969269085,53348.191328175686,178.10223861581798,BTCUSDT
2024-01-11 16:10:00,56174.45874781708,55455.887163115156,54089.148846044365,58006.89302975457,505.00198444804573,BTCUSDT
2024-01-11 16:15:00,54102.64781573623,54263.717354983986,54768.59328840358,58450.4629627252,112.05135224107302,BTCUSDT
2024-01-11 16:20:00,55654.5382664724,57318.71057214793,57554.82093489608,58988.017049448055,626.5194980659707,BTCUSDT
2024-01-11 16:25:00,58653.79659861633,51347.83141240203,51468.99841538929,57513.556310065236,173.67850758569713,BTCUSDT
2024-01-11 16:30:00,55099.99819107584,57103.906463251114,56268.77832449171,54013.61449194838,767.8595761822047,BTCUSDT
2024-01-11 16:35:00,51415.335081756406,50379.10023421866,51076.05163602927,53687.7259068048,701.0096765225966,BTCUSDT
2024-01-11 16:40:00,57562.570404927894,52384.842029274056,54437.01952615008,56003.26348407978,373.5275421732065,BTCUSDT
2024-01-11 16:45:00,57795.45283236765,57019.35149452512,50389.09075807035,52053.11089552096,240.62315167258447,BTCUSDT
2024-01-11 16:50:00,56196.83346925353,50219.7521696692,50470.624677359265,55519.60065097856,173.52245483457855,BTCUSDT
2024-01-11 16:55:00,58050.39246770978,58768.11765350985,58147.36779181139,54262.998387582564,651.5630396012955,BTCUSDT
2024-01-11 17:00:00,50631.44529674851,52676.00433183621,56024.80924552657,55579.208499812434,345.62538387418147,BTCUSDT
2024-01-11 17:05:00,54062.934818154376,59706.17472442034,53526.832220680444,50312.93080739046,591.0338096108331,BTCUSDT
2024-01-11 17:10:00,53364.572600266525,55835.50008918418,52574.707692760865,59734.650893125974,160.41593219393846,BTCUSDT
2024-01-11 17:15:00,52287.174470456164,57809.45986986697,56486.86285138359,57451.076225645746,390.9148681072787,BTCUSDT
2024-01-11 17:20:00,51728.68439725305,59414.13458374348,55832.53087608879,55903.82729827764,798.5615630814516,BTCUSDT
2024-01-11 17:25:00,53080.56398411916,50341.77114044194,54354.30458212118,54153.32541670967,609.6311600200826,BTCUSDT
2024-01-11 17:30:00,55608.39099272596,56412.26347072631,56781.00200620139,58550.1540731084,336.8491733714046,BTCUSDT
2024-01-11 17:35:00,52918.26636194069,53296.66599051243,55774.80607076609,53724.656750628914,159.0143174191358,BTCUSDT
2024-01-11 17:40:00,54043.30970217781,58781.43179713937,55373.84110277977,59672.79845734863,725.6568179660144,BTCUSDT
2024-01-11 17:45:00,56603.22198278441,58338.54767101168,54124.93348735168,58632.18219567114,980.6521105616041,BTCUSDT
2024-01-11 17:50:00,53637.45863170859,52893.50974560388,55418.58036998682,59028.661585889306,727.3087319062473,BTCUSDT
2024-01-11 17:55:00,52295.50670151127,54511.09935609244,51525.303032067146,53494.21001160284,437.78407380388086,BTCUSDT
2024-01-11 18:00:00,59470.61111784972,50795.19879831102,59953.05053322103,50569.19575721464,375.41771958096575,BTCUSDT
2024-01-11 18:05:00,54896.47761590203,56883.87357488273,53126.92765303911,54661.58335329859,702.7603582451572,BTCUSDT
2024-01-11 18:10:00,58022.71156976019,52723.47596755705,51587.822539890774,53544.186512839064,355.9396460130643,BTCUSDT
2024-01-11 18:15:00,57915.81810444035,55411.09129651833,50677.291547495784,50457.384568177134,744.6328601115005,BTCUSDT
2024-01-11 18:20:00,56047.06485504313,59612.83803325158,54738.01013742658,53023.68711336716,761.1471820312859,BTCUSDT
2024-01-11 18:25:00,55606.879778714174,54924.20615818456,51804.74129791643,53668.440594907144,853.2161678150766,BTCUSDT
2024-01-11 18:30:00,58504.822866285554,57179.86830120708,57178.159155355585,57215.48905483849,409.8263046619326,BTCUSDT
2024-01-11 18:35:00,51826.630332641595,53587.426708057545,52566.84691743446,50979.29307672436,894.507417545071,BTCUSDT
2024-01-11 18:40:00,53462.817608776095,56186.17302451419,50591.861041032666,58002.7968462815,595.8385008559467,BTCUSDT
2024-01-11 18:45:00,50497.813371780154,55367.65994577425,50145.35181489649,51338.37140807534,348.1992016998584,BTCUSDT
2024-01-11 18:50:00,53523.946014853194,53474.07517320356,54038.35333923957,51356.98850602842,493.493248859664,BTCUSDT
2024-01-11 18:55:00,53485.19385936425,55062.92235165531,52648.919148937566,50184.377698393364,995.691470085661,BTCUSDT
2024-01-11 19:00:00,54243.19731115203,57771.86153242521,57403.651139585774,55842.52261590731,237.9553771046478,BTCUSDT
2024-01-11 19:05:00,53988.59148574327,59321.6468364134,58979.706047868334,55419.60196551795,162.41045386199818,BTCUSDT
2024-01-11 19:10:00,59418.76432923352,57680.66843885017,55944.18009084265,58493.82073998068,935.0336776807193,BTCUSDT
2024-01-11 19:15:00,58317.451011057135,58541.506666983565,55478.170762274705,51457.37943002751,519.3774672712268,BTCUSDT
2024-01-11 19:20:00,52358.362776072056,52695.7631578835,51197.04838369038,53628.84224448318,612.4235489933639,BTCUSDT
2024-01-11 19:25:00,55503.378811184055,57829.67333977393,57722.375760272334,50575.45964397392,188.76910130701498,BTCUSDT
2024-01-11 19:30:00,50823.87581588036,50902.812556595316,57389.896446962535,53642.31814452261,521.3492226569106,BTCUSDT
2024-01-11 19:35:00,53292.66749623657,54096.33335150817,55483.3221604067,54806.27953320105,516.3638268740033,BTCUSDT
2024-01-11 19:40:00,50000.29733612264,50950.0957744306,56875.04701914836,53788.74317641456,781.4176827757856,BTCUSDT
2024-01-11 19:45:00,53953.085474311905,56109.73123428103,54976.156242004705,56903.28885476328,772.8983767971091,BTCUSDT
2024-01-11 19:50:00,55926.48871364694,58069.39672984964,59531.18837280128,56788.05857833553,264.6384514088964,BTCUSDT
2024-01-11 19:55:00,51926.21425836732,58718.26435779997,52920.37008798701,59559.04688055941,206.70728062890504,BTCUSDT
2024-01-11 20:00:00,51311.70160342155,56482.34545582228,52650.13193565417,54105.46651798682,607.56657527257,BTCUSDT
2024-01-11 20:05:00,50099.49834879796,52410.72028101559,57160.633704497275,59734.53226963005,846.3996890361412,BTCUSDT
2024-01-11 20:10:00,59983.7650208051,55766.16595794381,56990.05027614555,53715.93210024958,516.987005232927,BTCUSDT
2024-01-11 20:15:00,50738.9928571005,53760.362498341834,59090.09144865911,54960.62527224027,710.6006142937546,BTCUSDT
2024-01-11 20:20:00,53784.75510197973,58691.75995727501,55963.649735975494,59073.786941727005,304.20466871604987,BTCUSDT
2024-01-11 20:25:00,56530.87684849442,56838.08544287402,54991.65255872804,52778.01628899121,440.5611273489648,BTCUSDT
2024-01-11 20:30:00,50836.633817209695,51180.47588183071,53045.279511437875,53015.041505921305,903.7105126045398,BTCUSDT
2024-01-11 20:35:00,57140.16909447832,59238.02145169522,55479.376667703895,53855.01406186005,710.5764398335227,BTCUSDT
2024-01-11 20:40:00,56483.10252103366,53012.76800876324,51963.69943167696,55489.30719902485,884.5368022653172,BTCUSDT
2024-01-11 20:45:00,50385.8586871073,58504.94127888349,51607.03700095026,53128.083111886306,105.78651442278651,BTCUSDT
2024-01-11 20:50:00,56586.24878032853,58124.46169086955,56638.606761944255,52855.73274453681,520.2040730351208,BTCUSDT
2024-01-11 20:55:00,52450.27333108102,50396.667566831406,59543.33698277639,57116.89379539562,344.16643397164637,BTCUSDT
2024-01-11 21:00:00,54155.530942203506,57531.143748897266,53162.105443225,50060.445419889074,588.3356536846524,BTCUSDT
2024-01-11 21:05:00,59465.522932065476,53627.051916355726,55236.849685199544,53612.365533681346,263.46808427975645,BTCUSDT
2024-01-11 21:10:00,52294.83491022378,52339.41477475615,52502.74768547999,50392.236830824404,527.2616993739899,BTCUSDT
2024-01-11 21:15:00,54839.48250264796,54687.69997431028,57880.040375912635,53187.91797037598,139.35593732826644,BTCUSDT
2024-01-11 21:20:00,52181.67005010103,53485.89723639981,58639.11465375089,58326.0812291109,860.0473377442119,BTCUSDT
2024-01-11 21:25:00,51144.81286195073,50576.62962409445,54606.47897114074,55056.29121302451,362.90030987675505,BTCUSDT
2024-01-11 21:30:00,58823.710707427796,55954.41448040454,58310.36744637577,52744.27969463161,985.7930758428726,BTCUSDT
2024-01-11 21:35:00,56678.2521398772,54975.09458131438,52511.49559208073,58099.74028744856,662.7252225828348,BTCUSDT
2024-01-11 21:40:00,58175.08043780641,57055.10121228014,56189.245232794194,53563.811201888486,707.2535218804404,BTCUSDT
2024-01-11 21:45:00,54323.525820053306,50157.99241179286,55163.35934909754,50020.434287006865,521.0615633725733,BTCUSDT
2024-01-11 21:50:00,53929.65052649948,56660.38684811234,53821.463779987425,56310.74730090531,389.0307435292556,BTCUSDT
2024-01-11 21:55:00,51940.228258252,59357.05582299397,57877.45017264867,54676.28056321345,760.1521956267873,BTCUSDT
2024-01-11 22:00:00,50599.71438139287,57741.28318543275,57103.91563992298,52290.49560270803,793.0648528688159,BTCUSDT
2024-01-11 22:05:00,54248.222348151714,51165.25864582927,57123.2448121219,58055.83220372866,695.8190134254876,BTCUSDT
2024-01-11 22:10:00,54019.76525300425,57581.858950929505,57678.58927324543,56448.3357286267,467.0534035670423,BTCUSDT
2024-01-11 22:15:00,50870.46223506853,51754.168959282615,53866.859122032605,53300.34659657447,230.8971127650814,BTCUSDT
2024-01-11 22:20:00,55472.602103207544,53226.46827315027,55285.88180988876,56460.236912946864,978.2090767974946,BTCUSDT
2024-01-11 22:25:00,50396.65355222345,54286.86960481485,55995.68903269468,59300.88896100125,153.11158850362895,BTCUSDT
2024-01-11 22:30:00,55492.562898969016,53266.41281889127,56962.99301557359,52755.821139753134,413.2294057607197,BTCUSDT
2024-01-11 22:35:00,53227.72597169241,50876.38676715048,58858.464245084506,50078.61798467767,574.9969056299241,BTCUSDT
2024-01-11 22:40:00,56028.972569368714,51831.931581478944,50392.05131626861,55489.40300820201,714.4344447256238,BTCUSDT
2024-01-11 22:45:00,51010.539197262864,51932.724584086114,51897.473303500614,50022.61657790921,585.0365821678802,BTCUSDT
2024-01-11 22:50:00,51632.14019208676,56286.2060415471,54052.476731659444,55225.03312099291,712.4168006243546,BTCUSDT
2024-01-11 22:55:00,50087.50748318689,50548.35904488494,55272.6017245259,57566.046237855386,576.6736022677071,BTCUSDT
2024-01-11 23:00:00,58848.75863098959,55011.6437874841,54014.548823443445,51091.676542735295,849.2066403552502,BTCUSDT
2024-01-11 23:05:00,54893.610097718214,50179.94989523754,54624.245764445026,57248.49927816668,429.050822918304,BTCUSDT
2024-01-11 23:10:00,58027.539705618976,58798.056913787696,54697.62738185218,51231.28630587245,163.0229481740444,BTCUSDT
2024-01-11 23:15:00,51794.52621936331,58683.04728821494,55515.72207890663,55748.603951995115,595.6211321672118,BTCUSDT
2024-01-11 23:20:00,52859.05541535854,51141.72330461032,56779.021802664975,59232.77245599832,202.20864538880372,BTCUSDT
2024-01-11 23:25:00,51953.1650506042,53863.62809168447,53866.31350896851,58577.809077774255,257.0849432581718,BTCUSDT
2024-01-11 23:30:00,58358.826608592644,50990.11556633381,52190.479601414634,51340.10476384555,616.0812630638167,BTCUSDT
2024-01-11 23:35:00,55063.03746694764,56366.21927571638,57256.3064009761,53859.08534337171,707.6856312101744,BTCUSDT
2024-01-11 23:40:00,58404.793078637245,54458.60277731946,51722.86362369733,57175.966774780594,418.62328206568736,BTCUSDT
2024-01-11 23:45:00,50103.42377024753,53837.32231274089,59374.38357524169,56428.03383378454,997.8456941590998,BTCUSDT
2024-01-11 23:50:00,53308.34883122689,59382.62849145007,59033.72735416358,51488.27697103334,455.1920008427004,BTCUSDT
2024-01-11 23:55:00,55986.033282779965,54375.985445520746,55764.41291233351,54017.47184384073,770.1470615721975,BTCUSDT
2024-01-12 00:00:00,50722.30966068007,56862.234505253495,55804.66985319869,59825.542298596076,140.39699057948,BTCUSDT
2024-01-12 00:05:00,52922.58345015623,56909.5961180839,50421.93532698352,59223.093746190585,759.1974328543625,BTCUSDT
2024-01-12 00:10:00,51853.10278220207,51943.54415762734,53705.67314341104,50501.60369536149,451.4519521291143,BTCUSDT
2024-01-12 00:15:00,53735.464698986725,52305.273691004244,54299.64969898189,58296.12650875258,687.7568548856732,BTCUSDT
2024-01-12 00:20:00,51045.9397966276,59210.143813881754,54169.46928569381,50879.36096580958,867.3675362171108,BTCUSDT
2024-01-12 00:25:00,59797.73735999721,51271.34127637255,52093.37244995925,51649.38757368632,924.4357393849685,BTCUSDT
2024-01-12 00:30:00,51684.624004042416,52457.07116031047,58518.39035369227,57818.408369018696,469.58406384476,BTCUSDT
2024-01-12 00:35:00,51526.13351087206,52905.44356170767,58091.577407247554,52077.43899560801,245.05634069053863,BTCUSDT
2024-01-12 00:40:00,58522.65526348285,59383.80454156626,58950.02639513153,52516.16320586347,286.00103230181435,BTCUSDT
2024-01-12 00:45:00,58586.68000950768,51802.57512511363,56083.373124793085,54931.19139422005,799.3606915541221,BTCUSDT
2024-01-12 00:50:00,57610.51024797253,56442.0646114347,50166.38671842154,57947.60673985892,971.5951133441308,BTCUSDT
2024-01-12 00:55:00,53925.96570176402,53541.20671201524,59754.22444822947,53282.915113599985,478.14382670688315,BTCUSDT
2024-01-12 01:00:00,56753.333059222576,52854.547183675495,52737.19998322429,59101.294100051855,980.9696407201301,BTCUSDT
2024-01-12 01:05:00,54839.53390821692,56030.92173503659,51972.3473320925,50120.87398788831,662.1525573615475,BTCUSDT
2024-01-12 01:10:00,56573.09014309848,51494.601338048786,54184.87316241028,58175.05384670867,407.42201910512546,BTCUSDT
2024-01-12 01:15:00,57179.28962551662,56610.94177058875,57972.60327496505,54166.216292238605,256.1483938095193,BTCUSDT
2024-01-12 01:20:00,58814.09065365591,57659.64224933449,53057.99939413803,51762.51771104006,131.05047243968286,BTCUSDT
2024-01-12 01:25:00,53716.69246450946,54313.98379410183,54215.393753610035,55111.24042803399,347.0869002609209,BTCUSDT
2024-01-12 01:30:00,55393.62816579147,56710.18891527486,55281.382081820215,56923.46144109246,679.416707384821,BTCUSDT
2024-01-12 01:35:00,57109.41607819612,54965.1393689986,54067.475333168644,50741.42623602553,617.1949678418473,BTCUSDT
2024-01-12 01:40:00,55159.85630037723,54376.76218471184,50859.973330381625,50294.51019934295,454.3565800796652,BTCUSDT
2024-01-12 01:45:00,51294.184078251084,53577.487198931114,50507.423671682,53858.03105409316,398.2550084919959,BTCUSDT
2024-01-12 01:50:00,51479.921629819015,52759.54139988491,54770.26557573047,50652.70285481428,772.3713531387942,BTCUSDT
2024-01-12 01:55:00,53382.785741533706,52235.4706802044,58551.15048481956,56307.476320698435,947.9267073142984,BTCUSDT
2024-01-12 02:00:00,50622.54106580711,51025.66168859693,57452.45533558638,57969.235468207116,224.8324262950515,BTCUSDT
2024-01-12 02:05:00,50096.419441246544,51859.946832570895,59451.04781938757,51561.41528090059,793.9807017596008,BTCUSDT
2024-01-12 02:10:00,58509.2603921671,56012.40809627351,56909.354414376256,52848.45147465211,579.7972812245832,BTCUSDT
2024-01-12 02:15:00,59400.50148152699,54154.78281495323,58249.18000288791,54786.792262918636,204.91510927699133,BTCUSDT
2024-01-12 02:20:00,51573.76165060889,59325.81142367019,51947.99366370101,52750.68713870657,476.99776825811466,BTCUSDT
2024-01-12 02:25:00,56417.83555011903,55232.16281949562,58741.45283464324,59558.356006348746,184.57200549521517,BTCUSDT
2024-01-12 02:30:00,50669.90830955673,55206.21169356305,55568.663038782666,54307.72342626951,453.59698580989294,BTCUSDT
2024-01-12 02:35:00,57685.936301681504,55535.23120910894,59758.7595133682,56133.44783892257,559.8217249235315,BTCUSDT
2024-01-12 02:40:00,52082.77725367629,52528.203492868226,59646.05628356858,58650.28350567972,578.0937769942402,BTCUSDT
2024-01-12 02:45:00,57941.55974905959,58438.95738977322,54847.19440551158,50237.1847032565,975.728747897691,BTCUSDT
2024-01-12 02:50:00,53691.17559924966,53622.640330202,57703.95141628698,56333.59152579285,900.2596642020402,BTCUSDT
2024-01-12 02:55:00,51764.82014341567,55325.490698313115,59706.7274405248,53730.01566611022,797.2000591441364,BTCUSDT
2024-01-12 03:00:00,52953.29886577803,50567.85605713479,58357.77632369102,54410.93769562522,615.203945330302,BTCUSDT
2024-01-12 03:05:00,58365.05124548401,59504.57126354234,56789.91985032335,56320.82518541557,390.77331768776133,BTCUSDT
2024-01-12 03:10:00,59370.11350435233,51844.8780352764,55390.68077077523,52045.56781707479,547.2106943696906,BTCUSDT
2024-01-12 03:15:00,53641.43280889586,54289.99043293741,53303.51996258701,52974.04593065403,735.2408763049386,BTCUSDT
